종목명,종목코드,현재가,전일비,등락률,거래량,거래대금,시장
샤페론,378800,1224,,2.86,747479,914914296.0,KOSDAQ
이니텍,053350,2565,,-2.84,67992,174399480.0,KOSDAQ
동우팜투테이블,088910,2185,,-3.96,179761,392777785.0,KOSDAQ
링크제니시스,219420,4920,,-1.6,66030,324867600.0,KOSDAQ
옵트론텍,082210,1607,,-4.57,169408,272238656.0,KOSDAQ
수산아이앤티,050960,8320,,-2.35,17402,144784640.0,KOSDAQ
상지건설,042940,8200,,0.24,73576,603323200.0,KOSDAQ
아이빔테크놀로지,460470,3700,,-2.76,115789,428419300.0,KOSDAQ
에르코스,435570,7340,,-0.54,70586,518101240.0,KOSDAQ
iMBC,052220,2425,,-1.82,123524,299545700.0,KOSDAQ
서전기전,189860,5750,,-7.11,175334,1008170500.0,KOSDAQ
화인써키트,127980,4700,,-6.0,27482,129165400.0,KOSDAQ
유일에너테크,340930,806,,0.0,0,0.0,KOSDAQ
데이원컴퍼니,373160,4000,,-1.23,8161,32644000.0,KOSDAQ
큐캐피탈,016600,3870,,4.74,551565,2134556550.0,KOSDAQ
그린생명과학,114450,2750,,-4.18,757024,2081816000.0,KOSDAQ
프로티아,303360,4270,,-2.95,61934,264458180.0,KOSDAQ
쓰리에이로직스,177900,5690,,-5.95,136843,778636670.0,KOSDAQ
에스디생명공학,217480,499,,0.0,0,0.0,KOSDAQ
제이티,089790,5300,,-8.3,196319,1040490700.0,KOSDAQ
토마토시스템,393210,3500,,0.43,869497,3043239500.0,KOSDAQ
스튜디오미르,408900,1668,,-6.87,186268,310695024.0,KOSDAQ
오리엔트정공,065500,1641,,-3.07,250073,410369793.0,KOSDAQ
포인트엔지니어링,256630,4700,,-8.56,19937,93703900.0,KOSDAQ
셀바이오휴먼텍,318160,5830,,-1.85,70331,410029730.0,KOSDAQ
영우디에스피,143540,1219,,-7.02,514064,626644016.0,KOSDAQ
시그네틱스,033170,633,,-4.95,852978,539935074.0,KOSDAQ
엘엠에스,073110,6100,,-0.49,23174,141361400.0,KOSDAQ
루멘스,038060,1123,,-7.57,878265,986291595.0,KOSDAQ
폴라리스세원,234100,3680,,-7.07,157152,578319360.0,KOSDAQ
위지윅스튜디오,299900,313,,-4.57,457577,143221601.0,KOSDAQ
SM Life Design,063440,1180,,-4.76,269869,318445420.0,KOSDAQ
셀로맥스사이언스,471820,4730,,-0.53,23273,110081290.0,KOSDAQ
오상자이엘,053980,2805,,-0.18,76267,213928935.0,KOSDAQ
얼라인드,238120,3700,,-0.67,30698,113582600.0,KOSDAQ
린드먼아시아,277070,3885,,-1.52,10771,41845335.0,KOSDAQ
와이즈버즈,273060,1052,,-0.75,166815,175489380.0,KOSDAQ
이지스,261520,5160,,-6.18,46105,237901800.0,KOSDAQ
일신바이오,068330,1198,,-1.96,199384,238862032.0,KOSDAQ
서린바이오,038070,5690,,-4.37,127327,724490630.0,KOSDAQ
한국팩키지,037230,1768,,-6.11,223468,395091424.0,KOSDAQ
엔젯,419080,4930,,-3.33,60146,296519780.0,KOSDAQ
신테카바이오,226330,2160,,-8.67,296247,639893520.0,KOSDAQ
포시에스,189690,1913,,0.37,45054,86188302.0,KOSDAQ
엔바이오니아,317870,5900,,-2.96,23782,140313800.0,KOSDAQ
코어라인소프트,384470,2905,,-6.14,192220,558399100.0,KOSDAQ
HLB펩,196300,5560,,-4.63,19484,108331040.0,KOSDAQ
에스팀,458350,5990,,-4.92,33880,202941200.0,KOSDAQ
인스피언,465480,5130,,-9.04,101731,521880030.0,KOSDAQ
나래나노텍,137080,4665,,-3.22,11813,55107645.0,KOSDAQ
알에프세미,096610,2965,,0.0,0,0.0,KOSDAQ
엣지파운드리,105550,658,,0.15,434662,286007596.0,KOSDAQ
인지디스플레,037330,1174,,-4.71,167662,196835188.0,KOSDAQ
제이투케이바이오,420570,8790,,-6.59,45778,402388620.0,KOSDAQ
대원,007680,3815,,-2.3,34908,133174020.0,KOSDAQ
에프엔씨엔터,173940,3325,,-4.18,38064,126562800.0,KOSDAQ
알비더블유,361570,1774,,-2.63,59540,105623960.0,KOSDAQ
HB인베스트먼트,440290,1851,,-2.53,110043,203689593.0,KOSDAQ
포스뱅크,105760,5000,,-3.85,85941,429705000.0,KOSDAQ
비엘팜텍,065170,1823,,-11.72,847775,1545493825.0,KOSDAQ
사이냅소프트,466410,10070,,-1.47,31014,312310980.0,KOSDAQ
애드바이오텍,179530,2570,,-3.2,139960,359697200.0,KOSDAQ
이삭엔지니어링,351330,6100,,-1.45,91364,557320400.0,KOSDAQ
대진첨단소재,393970,2825,,0.0,0,0.0,KOSDAQ
포톤,208710,3825,,-0.78,13233084,50616546300.0,KOSDAQ
액토즈소프트,052790,4610,,0.88,29551,136230110.0,KOSDAQ
NHN벅스,104200,3385,,-2.31,94226,318955010.0,KOSDAQ
원익큐브,014190,1417,,-3.8,264433,374701561.0,KOSDAQ
제이엠티,094970,2990,,-5.68,195835,585546650.0,KOSDAQ
노을,376930,975,,-6.25,923666,900574350.0,KOSDAQ
알피바이오,314140,5760,,2.67,10026,57749760.0,KOSDAQ
램테크놀러지,171010,3490,,-6.93,163566,570845340.0,KOSDAQ
흥국에프엔비,189980,1242,,-4.39,141257,175441194.0,KOSDAQ
엔에이치스팩29호,451700,3440,,0.0,0,0.0,KOSDAQ
블리츠웨이엔터테인먼트,369370,987,,-1.1,115302,113803074.0,KOSDAQ
엘컴텍,037950,2900,,-3.17,137470,398663000.0,KOSDAQ
디티씨,066670,2620,,-1.13,67848,177761760.0,KOSDAQ
영림원소프트랩,060850,6010,,-0.99,21296,127988960.0,KOSDAQ
파수AI,150900,4165,,-0.83,140395,584745175.0,KOSDAQ
한주라이트메탈,198940,2500,,-4.94,3734237,9335592500.0,KOSDAQ
하스,450330,5900,,-2.48,24090,142131000.0,KOSDAQ
프리엠스,053160,8020,,-2.43,36030,288960600.0,KOSDAQ
삼천리자전거,024950,3880,,-3.96,74778,290138640.0,KOSDAQ
제이엔비,452160,4990,,-0.6,45925,229165750.0,KOSDAQ
코리아에셋투자증권,190650,7500,,-1.7,10334,77505000.0,KOSDAQ
코스나인,082660,480,,0.0,0,0.0,KOSDAQ
YW,051390,4205,,-0.94,7748,32580340.0,KOSDAQ
덕신이피씨,090410,1036,,-4.95,170439,176574804.0,KOSDAQ
와이엠,007530,2145,,0.0,14468,31033860.0,KOSDAQ
산돌,419120,3240,,-1.52,60888,197277120.0,KOSDAQ
시큐레터,418250,6550,,0.0,0,0.0,KOSDAQ
네이블,153460,7270,,-3.84,22065,160412550.0,KOSDAQ
효성오앤비,097870,5590,,-2.61,106287,594144330.0,KOSDAQ
나노실리칸첨단소재,286750,1474,,13.38,229062,337637388.0,KOSDAQ
엔텔스,069410,4600,,1.55,53671,246886600.0,KOSDAQ
에이아이코리아,364950,5680,,-2.91,30096,170945280.0,KOSDAQ
나라엠앤디,051490,3315,,-2.5,77777,257830755.0,KOSDAQ
하츠,066130,3675,,-0.27,27990,102863250.0,KOSDAQ
비트플래닛,049470,1997,,0.05,264814,528833558.0,KOSDAQ
제이스코홀딩스,023440,521,,0.0,0,0.0,KOSDAQ
베노티앤알,206400,1251,,0.56,296086,370403586.0,KOSDAQ
씨앤투스,352700,1780,,0.62,25223,44896940.0,KOSDAQ
서암기계공업,100660,3705,,-2.24,84196,311946180.0,KOSDAQ
씨유테크,376290,2640,,-3.83,20118,53111520.0,KOSDAQ
덴티스,261200,2945,,-1.67,62635,184460075.0,KOSDAQ
기산텔레콤,035460,3120,,-3.85,318196,992771520.0,KOSDAQ
와이랩,432430,2810,,0.36,61415,172576150.0,KOSDAQ
하이퍼코퍼레이션,065650,2110,,0.0,0,0.0,KOSDAQ
보라티알,250000,6840,,-3.53,14469,98967960.0,KOSDAQ
파라텍,033540,880,,-9.93,435146,382928480.0,KOSDAQ
DH오토리드,290120,2900,,-1.36,43019,124755100.0,KOSDAQ
시지트로닉스,429270,7100,,-8.51,248056,1761197600.0,KOSDAQ
미래생명자원,218150,2235,,-4.89,191280,427510800.0,KOSDAQ
신화인터텍,056700,1563,,-1.08,56414,88175082.0,KOSDAQ
손오공,066910,680,,0.0,0,0.0,KOSDAQ
일월지엠엘,178780,2440,,-2.4,16966,41397040.0,KOSDAQ
알로이스,297570,1310,,-14.49,1320939,1730430090.0,KOSDAQ
서진오토모티브,122690,1960,,-6.67,130791,256350360.0,KOSDAQ
티비씨,033830,452,,-2.8,216936,98055072.0,KOSDAQ
삼일기업공사,002290,3645,,0.55,32305,117751725.0,KOSDAQ
원바이오젠,307280,6360,,-6.47,29748,189197280.0,KOSDAQ
캡스톤파트너스,452300,3175,,-4.65,336126,1067200050.0,KOSDAQ
아시아경제,127710,1017,,-1.07,21383,21746511.0,KOSDAQ
제이피아이헬스케어,0010V0,8760,,-4.37,27022,236712720.0,KOSDAQ
플레이디,237820,3485,,-6.19,24853,86612705.0,KOSDAQ
디케이앤디,263020,3220,,-1.68,172872,556647840.0,KOSDAQ
피엔에이치테크,239890,4475,,-7.83,74028,331275300.0,KOSDAQ
앱코,129890,970,,4.98,1488873,1444206810.0,KOSDAQ
모아데이타,288980,1213,,5.57,2658865,3225203245.0,KOSDAQ
파라택시스코리아,288330,416,,0.0,0,0.0,KOSDAQ
그리티,204020,2265,,0.0,71528,162010920.0,KOSDAQ
우정바이오,215380,2605,,-4.4,184234,479929570.0,KOSDAQ
알리코제약,260660,2860,,-3.87,113941,325871260.0,KOSDAQ
케이씨티,089150,2545,,-4.86,117047,297884615.0,KOSDAQ
시선AI,340810,3185,,6.17,305506,973036610.0,KOSDAQ
서연탑메탈,019770,3730,,0.54,46509,173478570.0,KOSDAQ
하이즈항공,221840,2320,,-2.52,47200,109504000.0,KOSDAQ
솔디펜스,215090,1871,,-2.04,199520,373301920.0,KOSDAQ
유라클,088340,9920,,1.22,195327,1937643840.0,KOSDAQ
삼기,122350,1129,,-2.84,278334,314239086.0,KOSDAQ
상신전자,263810,2700,,-1.82,129367,349290900.0,KOSDAQ
이글벳,044960,3395,,-3.82,76125,258444375.0,KOSDAQ
씨큐브,101240,3775,,-0.53,79996,301984900.0,KOSDAQ
빌리언스,044480,1289,,-1.15,305174,393369286.0,KOSDAQ
승일,049830,6980,,-0.99,2998,20926040.0,KOSDAQ
디에이피,066900,1880,,3.81,21136,39735680.0,KOSDAQ
아이언디바이스,464500,3050,,-2.09,103849,316739450.0,KOSDAQ
유에스티,263770,1800,,-2.12,23475,42255000.0,KOSDAQ
한독크린텍,256150,5080,,-0.59,12261,62285880.0,KOSDAQ
케이엠,083550,3130,,-0.63,56193,175884090.0,KOSDAQ
오브젠,417860,9030,,29.93,308147,2782567410.0,KOSDAQ
와토스코리아,079000,5890,,3.51,21648,127506720.0,KOSDAQ
아이크래프트,052460,2890,,1.4,133949,387112610.0,KOSDAQ
케이씨피드,025880,2525,,-1.56,96183,242862075.0,KOSDAQ
대창스틸,140520,1998,,-0.1,31865,63666270.0,KOSDAQ
캠시스,050110,1440,,-3.94,336859,485076960.0,KOSDAQ
바이오톡스텍,086040,2630,,-4.19,31333,82405790.0,KOSDAQ
메이슨캐피탈,021880,197,,-12.44,10835608,2134614776.0,KOSDAQ
자이언트스텝,289220,1867,,-4.55,113642,212169614.0,KOSDAQ
멤레이비티,072770,1003,,-14.64,1657656,1662628968.0,KOSDAQ
하이딥,365590,1342,,-6.02,39261,52688262.0,KOSDAQ
핸디소프트,220180,1736,,0.4,29153,50609608.0,KOSDAQ
남화토건,091590,3530,,-3.02,10738,37905140.0,KOSDAQ
꿈비,407400,2830,,-9.29,103756,293629480.0,KOSDAQ
아이컴포넌트,059100,5840,,-1.85,56375,329230000.0,KOSDAQ
아티스트스튜디오,200350,4130,,2.99,59726,246668380.0,KOSDAQ
에스코넥,096630,2595,,-2.44,93248,241978560.0,KOSDAQ
옴니시스템,057540,693,,-4.41,510332,353660076.0,KOSDAQ
우듬지팜,403490,892,,-1.55,289762,258467704.0,KOSDAQ
티디에스팜,464280,7400,,-7.04,47945,354793000.0,KOSDAQ
브리지텍,064480,3420,,-4.6,100580,343983600.0,KOSDAQ
넥사다이내믹스,351320,1376,,-0.07,70625,97180000.0,KOSDAQ
트윔,290090,5490,,-3.68,14318,78605820.0,KOSDAQ
프리시젼바이오,335810,1861,,-2.87,23020,42840220.0,KOSDAQ
에이텍모빌리티,224110,8040,,-0.12,29997,241175880.0,KOSDAQ
알엔투테크놀로지,148250,2995,,-2.12,80857,242166715.0,KOSDAQ
네오크레마,311390,3220,,-3.45,45707,147176540.0,KOSDAQ
뱅크웨어글로벌,199480,3995,,-0.99,52362,209186190.0,KOSDAQ
픽셀플러스,087600,4985,,-5.59,26103,130123455.0,KOSDAQ
아이즈비전,031310,1368,,-3.93,360443,493086024.0,KOSDAQ
케일럼,258610,1115,,-2.71,41159,45892285.0,KOSDAQ
한싹,430690,3725,,-5.93,95259,354839775.0,KOSDAQ
케이디켐,221980,10050,,0.2,1833,18421650.0,KOSDAQ
비씨월드제약,200780,3800,,-3.31,23919,90892200.0,KOSDAQ
우리이앤엘하루틴,153490,787,,-0.88,152487,120007269.0,KOSDAQ
그린플러스,186230,3700,,-7.04,104661,387245700.0,KOSDAQ
크라우드웍스,355390,2545,,3.04,248394,632162730.0,KOSDAQ
케어랩스,263700,2075,,-5.68,71576,148520200.0,KOSDAQ
모니터랩,434480,3260,,-3.69,77435,252438100.0,KOSDAQ
ES큐브,050120,2955,,1.9,9821,29021055.0,KOSDAQ
아이비젼웍스,469750,1160,,0.0,347877,403537320.0,KOSDAQ
M83,476080,4945,,-6.87,85302,421818390.0,KOSDAQ
아세아텍,050860,1775,,-2.74,111788,198423700.0,KOSDAQ
디티앤씨알오,383930,3120,,-4.0,309252,964866240.0,KOSDAQ
우양,103840,2430,,-4.52,160292,389509560.0,KOSDAQ
인크레더블버즈,064090,798,,0.0,0,0.0,KOSDAQ
티케이지애강,022220,766,,0.13,10368,7941888.0,KOSDAQ
백금T&A,046310,2415,,-0.82,85926,207511290.0,KOSDAQ
KB오토시스,024120,3445,,-2.96,51761,178316645.0,KOSDAQ
에이텀,355690,4205,,-1.06,116775,491038875.0,KOSDAQ
에쎈테크,043340,832,,-4.26,152175,126609600.0,KOSDAQ
알트,459550,1565,,-4.51,282528,442156320.0,KOSDAQ
자연과환경,043910,3480,,-2.52,52618,183110640.0,KOSDAQ
동일기연,032960,11190,,-2.19,1390,15554100.0,KOSDAQ
유니온바이오메트릭스,203450,2790,,-0.36,25372,70787880.0,KOSDAQ
포메탈,119500,3315,,-3.77,93291,309259665.0,KOSDAQ
세림B&G,340440,1383,,-3.15,511874,707921742.0,KOSDAQ
성우전자,081580,2530,,-7.16,108497,274497410.0,KOSDAQ
테크엘,064520,1750,,-0.62,31612,55321000.0,KOSDAQ
이엠넷,123570,1753,,-3.42,67087,117603511.0,KOSDAQ
에코캡,128540,1462,,-4.69,61841,90411542.0,KOSDAQ
체리부로,066360,811,,-2.29,178657,144890827.0,KOSDAQ
대신정보통신,020180,1010,,-17.75,4683198,4730029980.0,KOSDAQ
미트박스,475460,6910,,-3.63,20031,138414210.0,KOSDAQ
덱스터,206560,1523,,-8.8,265814,404834722.0,KOSDAQ
누보,332290,964,,-9.48,753477,726351828.0,KOSDAQ
진매트릭스,109820,1886,,2.72,76955,145137130.0,KOSDAQ
한국비티비,219750,586,,-2.33,66369,38892234.0,KOSDAQ
파인메딕스,387570,6800,,-1.16,11167,75935600.0,KOSDAQ
휴림에이텍,078590,3825,,-5.67,408869,1563923925.0,KOSDAQ
웨이버스,336060,793,,1.54,229818,182245674.0,KOSDAQ
동양파일,228340,1908,,-0.68,15348,29283984.0,KOSDAQ
피코그램,376180,2045,,-3.08,63817,130505765.0,KOSDAQ
파인테크닉스,106240,1613,,3.73,333407,537785491.0,KOSDAQ
지에프씨생명과학,388610,7090,,-4.7,15368,108959120.0,KOSDAQ
한네트,052600,3240,,-2.41,48844,158254560.0,KOSDAQ
YBM넷,057030,2295,,0.66,65936,151323120.0,KOSDAQ
플루토스,019570,397,,-0.25,750971,298135487.0,KOSDAQ
제이에스티나,026040,2265,,-4.63,116257,263322105.0,KOSDAQ
DH오토웨어,025440,766,,-2.05,94300,72233800.0,KOSDAQ
윙입푸드,900340,742,,0.0,0,0.0,KOSDAQ
고려제약,014570,3395,,-1.59,11893,40376735.0,KOSDAQ
EG,037370,4325,,-1.48,20003,86512975.0,KOSDAQ
뷰티스킨,406820,2630,,-2.77,618340,1626234200.0,KOSDAQ
비비씨,318410,6680,,-2.48,7651,51108680.0,KOSDAQ
NEW,160550,1325,,-3.99,100835,133606375.0,KOSDAQ
에이치엘사이언스,239610,6840,,-0.29,3866,26443440.0,KOSDAQ
에코글로우,159910,3500,,0.0,26695,93432500.0,KOSDAQ
모비데이즈,363260,1137,,-2.49,106630,121238310.0,KOSDAQ
캐스텍코리아,071850,1507,,0.87,7739,11662673.0,KOSDAQ
사토시홀딩스,223310,7000,,-6.04,73198,512386000.0,KOSDAQ
카이노스메드,284620,1087,,0.0,0,0.0,KOSDAQ
보원케미칼,0010F0,3225,,-9.54,522671,1685613975.0,KOSDAQ
모헨즈,006920,3290,,-4.36,180165,592742850.0,KOSDAQ
인산가,277410,934,,-2.2,120712,112745008.0,KOSDAQ
이노에이엑스,296640,6920,,6.13,57583,398474360.0,KOSDAQ
오디텍,080520,3155,,-4.25,53838,169858890.0,KOSDAQ
셀피글로벌,068940,778,,0.0,0,0.0,KOSDAQ
인스웨이브,450520,2425,,-3.19,38812,94119100.0,KOSDAQ
키이스트,054780,1809,,-4.24,72299,130788891.0,KOSDAQ
신화콘텍,187270,3505,,0.72,34819,122040595.0,KOSDAQ
한빛소프트,047080,1430,,7.28,1904328,2723189040.0,KOSDAQ
오가닉티코스메틱,900300,91,,0.0,0,0.0,KOSDAQ
에스에이티,060540,1354,,-0.22,60425,81815450.0,KOSDAQ
메가엠디,133750,1511,,-1.82,44931,67890741.0,KOSDAQ
유틸렉스,263050,959,,0.0,0,0.0,KOSDAQ
카티스,140430,3300,,-5.71,981670,3239511000.0,KOSDAQ
핌스,347770,1542,,-6.49,159302,245643684.0,KOSDAQ
싸이버원,356890,2945,,-5.76,149171,439308595.0,KOSDAQ
뉴트리,270870,3810,,-2.06,20358,77563980.0,KOSDAQ
한국정보공학,039740,4370,,-7.51,101264,442523680.0,KOSDAQ
티사이언티픽,057680,2445,,1.66,29571,72301095.0,KOSDAQ
에코심플렉스,038870,2480,,3.77,139045,344831600.0,KOSDAQ
넥스턴앤롤코리아,089140,2265,,-7.55,176135,398945775.0,KOSDAQ
멕아이씨에스,058110,2160,,-7.3,102494,221387040.0,KOSDAQ
디모아,016670,3400,,-6.08,21076,71658400.0,KOSDAQ
아이퀘스트,262840,3280,,-0.91,34106,111867680.0,KOSDAQ
에프알텍,073540,3040,,-1.46,59937,182208480.0,KOSDAQ
자비스,254120,1125,,-4.66,309705,348418125.0,KOSDAQ
오공,045060,2040,,-3.55,80731,164691240.0,KOSDAQ
엠젠솔루션,032790,1344,,5.58,375949,505275456.0,KOSDAQ
플랜티넷,075130,2070,,-1.19,47328,97968960.0,KOSDAQ
마니커에프앤지,195500,2150,,-7.92,157647,338941050.0,KOSDAQ
경남제약,053950,2190,,-5.6,186550,408544500.0,KOSDAQ
위즈코프,038620,2255,,0.45,117843,265735965.0,KOSDAQ
엠아이큐브솔루션,373170,2255,,-3.84,56819,128126845.0,KOSDAQ
에스제이그룹,306040,3440,,-4.04,160760,553014400.0,KOSDAQ
에이비프로바이오,195990,1041,,0.87,480630,500335830.0,KOSDAQ
동국알앤에스,075970,1842,,-5.0,168222,309864924.0,KOSDAQ
진바이오텍,086060,3925,,-4.15,51335,201489875.0,KOSDAQ
웰크론,065950,1197,,-2.6,104443,125018271.0,KOSDAQ
앱토크롬,109960,153,,0.0,0,0.0,KOSDAQ
파버나인,177830,2500,,-0.6,30940,77350000.0,KOSDAQ
에코볼트,097780,664,,0.0,0,0.0,KOSDAQ
에스켐,475660,4240,,2.17,23875,101230000.0,KOSDAQ
다산디엠씨,208860,988,,-3.61,49266,48674808.0,KOSDAQ
한국큐빅,021650,2045,,0.49,44549,91102705.0,KOSDAQ
파루,043200,797,,-2.57,254891,203148127.0,KOSDAQ
컬러레이,900310,520,,0.0,0,0.0,KOSDAQ
포인트모바일,318020,2700,,-7.22,61790,166833000.0,KOSDAQ
모아텍,033200,3605,,-5.5,16336,58891280.0,KOSDAQ
진시스템,363250,3890,,-1.52,89460,347999400.0,KOSDAQ
에스디시스템,121890,2490,,-7.09,151462,377140380.0,KOSDAQ
파인텍,131760,3810,,-12.21,790025,3009995250.0,KOSDAQ
힘스,238490,2925,,-4.1,29039,84939075.0,KOSDAQ
코디,080530,2965,,-4.35,42056,124696040.0,KOSDAQ
엠브레인,169330,1795,,2.69,33758,60595610.0,KOSDAQ
정원엔시스,045510,1020,,3.98,178315,181881300.0,KOSDAQ
글로벌에스엠,900070,610,,0.0,0,0.0,KOSDAQ
인포뱅크,039290,3770,,-2.96,16262,61307740.0,KOSDAQ
차이커뮤니케이션,351870,2935,,3.35,16349,47984315.0,KOSDAQ
씨엔알리서치,359090,569,,-3.72,87559,49821071.0,KOSDAQ
팬엔터테인먼트,068050,1179,,-3.76,80029,94354191.0,KOSDAQ
KBG,318000,3735,,-1.58,46007,171836145.0,KOSDAQ
폴라리스우노,114630,1891,,-1.41,88908,168125028.0,KOSDAQ
누리플랜,069140,2155,,29.9,278404,599960620.0,KOSDAQ
신도기연,290520,2035,,-6.22,54708,111330780.0,KOSDAQ
에이스토리,241840,3395,,-2.16,74162,251779990.0,KOSDAQ
휴엠앤씨,263920,3300,,2.8,14995,49483500.0,KOSDAQ
제놀루션,225220,1686,,-0.82,52331,88230066.0,KOSDAQ
디티앤씨,187220,2800,,-2.44,22808,63862400.0,KOSDAQ
서울전자통신,027040,2315,,-25.8,5359620,12407520300.0,KOSDAQ
라온피플,300120,650,,-0.61,357455,232345750.0,KOSDAQ
GH신소재,130500,2210,,-2.43,36754,81226340.0,KOSDAQ
대한과학,131220,4290,,-1.38,23870,102402300.0,KOSDAQ
성우테크론,045300,3030,,-4.72,53878,163250340.0,KOSDAQ
리튬포어스,073570,2650,,-21.13,915844,2426986600.0,KOSDAQ
라메디텍,462510,3620,,-4.11,72518,262515160.0,KOSDAQ
휴네시온,290270,3310,,-4.34,98119,324773890.0,KOSDAQ
팸텍,271830,1075,,-8.74,372566,400508450.0,KOSDAQ
소노스퀘어,007720,314,,-4.85,341248,107151872.0,KOSDAQ
오스템,031510,1130,,2.36,90186,101910180.0,KOSDAQ
라닉스,317120,2065,,-5.49,243479,502784135.0,KOSDAQ
오픈놀,440320,3190,,-3.33,129640,413551600.0,KOSDAQ
파인디지털,038950,3070,,-0.16,12269,37665830.0,KOSDAQ
원일특강,012620,7120,,-0.97,30486,217060320.0,KOSDAQ
이스트에이드,239340,1161,,0.0,43002,49925322.0,KOSDAQ
브레인즈컴퍼니,099390,3805,,-5.11,49101,186829305.0,KOSDAQ
세종메디칼,258830,412,,0.0,0,0.0,KOSDAQ
프럼파스트,035200,3190,,-4.78,60807,193974330.0,KOSDAQ
아이에이,038880,826,,-4.51,161235,133180110.0,KOSDAQ
닷밀,464580,1684,,0.06,51908,87413072.0,KOSDAQ
스페코,013810,2105,,-2.55,90676,190872980.0,KOSDAQ
디와이씨,310870,1489,,-5.64,422248,628727272.0,KOSDAQ
한울앤제주,276730,13480,,4.5,15845,213590600.0,KOSDAQ
TS트릴리온,317240,1055,,-1.86,158204,166905220.0,KOSDAQ
오아,342870,5600,,-4.92,22665,126924000.0,KOSDAQ
위세아이텍,065370,4100,,0.24,28339,116189900.0,KOSDAQ
오토앤,353590,2350,,-2.89,24017,56439950.0,KOSDAQ
에스엘에스바이오,246250,1969,,0.0,0,0.0,KOSDAQ
휴맥스,115160,7000,,-2.23,11320,79240000.0,KOSDAQ
한창산업,079170,5780,,-2.86,13870,80168600.0,KOSDAQ
신라섬유,001000,1237,,-6.5,61084,75560908.0,KOSDAQ
CNT85,056730,2020,,-0.98,15261,30827220.0,KOSDAQ
티엔엔터테인먼트,131100,926,,-7.12,74420,68912920.0,KOSDAQ
삼화네트웍스,046390,1721,,-4.44,140822,242354662.0,KOSDAQ
세화피앤씨,252500,715,,-0.69,179741,128514815.0,KOSDAQ
버넥트,438700,2660,,-0.37,28020,74533200.0,KOSDAQ
소프트캠프,258790,5930,,-10.15,142551,845327430.0,KOSDAQ
신원종합개발,017000,2535,,-2.12,79470,201456450.0,KOSDAQ
시큐브,131090,3855,,-3.87,37560,144793800.0,KOSDAQ
국영지앤엠,006050,845,,-4.95,717858,606590010.0,KOSDAQ
텔콘RF제약,200230,409,,-4.22,487280,199297520.0,KOSDAQ
더라미,032860,724,,-4.74,271906,196859944.0,KOSDAQ
S&K폴리텍,091340,2495,,-2.16,85368,212993160.0,KOSDAQ
이엘피,063760,3125,,-8.63,144624,451950000.0,KOSDAQ
디지아이,043360,3225,,-1.68,45688,147343800.0,KOSDAQ
케이웨더,068100,2420,,-3.39,64521,156140820.0,KOSDAQ
부스타,008470,3430,,-1.58,18367,62998810.0,KOSDAQ
상보,027580,2435,,-7.41,356487,868045845.0,KOSDAQ
엑셀세라퓨틱스,373110,1663,,-3.37,3289689,5470752807.0,KOSDAQ
이노테나,333050,5830,,-2.83,24495,142805850.0,KOSDAQ
무림SP,001810,1296,,-1.89,40533,52530768.0,KOSDAQ
엔젠바이오,354200,1070,,-3.86,166244,177881080.0,KOSDAQ
캔버스엔,210120,1182,,-0.25,263346,311274972.0,KOSDAQ
나라셀라,405920,2220,,-6.72,9442,20961240.0,KOSDAQ
이노시뮬레이션,274400,3145,,-1.26,11237,35340365.0,KOSDAQ
대동스틸,048470,2960,,-3.74,43915,129988400.0,KOSDAQ
피앤씨테크,237750,4385,,-2.66,33507,146928195.0,KOSDAQ
모아라이프플러스,142760,673,,-3.58,168163,113173699.0,KOSDAQ
팜스빌,318010,3575,,0.28,29033,103792975.0,KOSDAQ
KS인더스트리,101000,715,,-2.85,257248,183932320.0,KOSDAQ
플래티어,367000,3355,,-1.47,10493,35204015.0,KOSDAQ
서울제약,018680,2405,,-1.23,4084,9822020.0,KOSDAQ
피엔티엠에스,257370,2240,,-0.88,31558,70689920.0,KOSDAQ
피씨디렉트,051380,1825,,-3.49,90896,165885200.0,KOSDAQ
제이엠아이,033050,859,,-3.37,57416,49320344.0,KOSDAQ
에스지헬스케어,398120,2355,,-7.28,133301,313923855.0,KOSDAQ
THE CUBE&,013720,457,,-1.72,199324,91091068.0,KOSDAQ
앱튼,270520,1396,,-0.64,96796,135127216.0,KOSDAQ
이노뎁,303530,3730,,-3.49,33228,123940440.0,KOSDAQ
나노캠텍,091970,3630,,-14.89,494532,1795151160.0,KOSDAQ
KB제27호스팩,464680,2110,,0.24,690112,1456136320.0,KOSDAQ
티에스넥스젠,043220,1710,,0.0,0,0.0,KOSDAQ
아즈텍WB,032080,1262,,2.02,23199,29277138.0,KOSDAQ
삼진,032750,3000,,-1.64,54003,162009000.0,KOSDAQ
파라택시스이더리움,290560,1207,,-4.96,87866,106054262.0,KOSDAQ
애드포러스,397810,5230,,-4.04,14935,78110050.0,KOSDAQ
NE능률,053290,1631,,-4.0,72315,117945765.0,KOSDAQ
뉴키즈온,462310,3270,,9.55,130260,425950200.0,KOSDAQ
벨로크,424760,2700,,-10.89,613816,1657303200.0,KOSDAQ
글로본,019660,1910,,2.03,30979,59169890.0,KOSDAQ
한일화학,007770,7550,,-1.05,4434,33476700.0,KOSDAQ
에이치와이티씨,148930,2600,,-2.99,37912,98571200.0,KOSDAQ
밸로프,331520,2590,,-0.96,63333,164032470.0,KOSDAQ
